"";"TIPO";"CASO";"EST";"NOS";"POSTO";"mediaOrig";"mediaRed";"limT";"error_media";"mediaLimInf95";"mediaLimSup95";"mediaLimInf99";"mediaLimSup99";"error_margin_mean_95";"error_margin_mean_99";"Low_ci_95_mean_orig";"Low_ci_99_mean_orig";"Low_ci_95_mean_red";"Low_ci_99_mean_red";"Low_ci_95_var_orig";"Low_ci_99_var_orig";"Low_ci_95_var_red";"Low_ci_99_var_red";"Sup_ci_95_mean_orig";"Sup_ci_99_mean_orig";"Sup_ci_95_mean_red";"Sup_ci_99_mean_red";"Sup_ci_95_var_orig";"Sup_ci_99_var_orig";"Sup_ci_95_var_red";"Sup_ci_99_var_red";"stdOrig";"stdRed";"stdLimInf95";"stdLimSup95";"chi2_lower95";"chi2_upper95";"stdLimInf99";"stdLimSup99";"chi2_lower99";"chi2_upper99";"assimOrig";"assimRed";"kurtOrig";"kurtRed";"DWasserstein";"KS_Test";"KS_p_valor";"T_p_valor";"F_p_valor";"L_p_valor";"P_Boot_mean";"P_Boot_Variance";"Wilcoxon_p_valor"
"3208";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;183;1,706;1,706;1,96;2564,408;1,531;1,881;1,476;1,936;0,175;0,23;1,524;1,48;1,394;1,27;3,24;3,09;2,048;1,705;1,888;1,93;2,024;2,098;4,858;5,005;4,351;4,728;1,998;1,785;1,881;2,13;562,789;438,998;1,847;2,174;584,125;421,385;1,618;1,509;2,648;2,131;0,269;0,148;0,025;1;0,138;0,714;1;0,532;0,362
"3209";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;201;20,968;20,968;1,96;2564,408;19,207;22,729;18,654;23,282;1,761;2,314;19,274;18,944;18,26;17,717;265,13;251,925;138,986;116,456;22,913;23,372;23,589;24,408;593,493;645,221;345,455;382,688;20,088;15,19;18,915;21,417;562,789;438,998;18,566;21,86;584,125;421,385;3,376;1,925;19,07;5,135;2,563;0,108;0,194;1;0;0,413;1;0,5;0,109
"3210";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;237;348,186;348,186;1,96;2564,408;321,408;374,964;312,994;383,378;26,778;35,192;323,164;314,064;301,542;289,707;74770,778;70736,434;40418,1;33088,262;374,841;384,277;400,953;417,354;112755,268;120270,388;108410,374;119658,553;305,497;270,699;287,663;325,706;562,789;438,998;282,361;332,443;584,125;421,385;1,946;1,998;3,485;3,941;29,18;0,144;0,032;1;0,111;0,343;1;0,534;0,162
"3211";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;248;8,702;8,702;1,96;2564,408;8,358;9,046;8,25;9,154;0,344;0,452;8,376;8,31;8,084;7,804;12,318;11,57;7,776;6,561;9,044;9,182;9,35;9,504;18,832;20,144;18,403;20,346;3,925;3,571;3,696;4,185;562,789;438,998;3,628;4,271;584,125;421,385;1,747;1,696;3,956;3,614;0,375;0,092;0,366;1;0,217;0,519;1;0,579;0,692
"3212";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;238;60,318;60,318;1,96;2564,408;57,209;63,427;56,232;64,404;3,109;4,086;57,305;56,431;54,822;53,823;895,252;809,455;478,064;375,803;63,53;64,675;66,116;68,082;1669,814;1793,094;1617,463;1793,858;35,47;31,514;33,399;37,816;562,789;438,998;32,784;38,599;584,125;421,385;2,721;2,696;9,739;8,608;3,827;0,116;0,136;1;0,12;0,448;1;0,598;0,108
"3213";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;22;93,356;93,356;1,96;2564,408;86,322;100,39;84,112;102,6;7,034;9,244;86,863;85,084;81,458;77,057;4957,061;4612,396;3163,64;2724,634;100,964;102,714;106,967;112,489;8147,054;8538,129;8476,907;9493,499;80,251;74,094;75,566;85,56;562,789;438,998;74,173;87,33;584,125;421,385;2,175;2,086;6,095;5,919;5,19;0,06;0,864;1;0,3;0,612;1;0,665;0,503
"3214";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;301;25,844;25,844;1,96;2564,408;24,051;27,637;23,488;28,2;1,793;2,356;24,012;23,558;22,76;22,089;313,123;288,722;164,988;139,913;27,574;28,038;28,826;29,976;517,563;557,164;435,404;497,026;20,454;16,949;19,26;21,807;562,789;438,998;18,905;22,258;584,125;421,385;2,141;2,122;5,268;5,669;2,631;0,148;0,025;1;0,013;0,167;1;0,532;0,14
"3215";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;32;65,47;65,47;1,96;2564,408;62,714;68,226;61,848;69,092;2,756;3,622;62,66;61,963;60,352;58,243;839,594;798,959;642,635;576,554;68,134;68,996;70,581;72,739;1125,449;1195,271;1078,88;1137,002;31,445;29,387;29,61;33,525;562,789;438,998;29,064;34,219;584,125;421,385;1,043;0,968;0,551;0,232;1,702;0,064;0,807;1;0,384;0,447;1;0,545;0,651
"3216";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;14;61,318;61,318;1,96;2564,408;57,898;64,738;56,823;65,813;3,42;4,495;58,177;57,072;55,321;53,992;1157,142;1044,871;692,876;593,45;64,792;65,624;67,985;69,203;1927,661;2064,059;1854,136;2133,85;39,017;35,556;36,74;41,598;562,789;438,998;36,062;42,459;584,125;421,385;2,187;2,119;6,585;5,408;3,568;0,088;0,421;1;0,225;0,416;1;0,601;0,468
"3217";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;247;210,174;210,174;1,96;2564,408;201,861;218,487;199,249;221,099;8,313;10,925;202,418;200,404;195,319;192,702;7247,443;6788,281;4620,904;4132,252;218,216;221,426;226,399;232,036;10893,172;11398,077;10630,371;11779,079;94,836;86,534;89,3;101,109;562,789;438,998;87,654;103,201;584,125;421,385;1,713;1,681;3,758;3,504;6,885;0,064;0,807;1;0,231;0,424;1;0,597;0,576
"3218";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;1;154,114;154,114;1,96;2564,408;140,636;167,592;136,401;171,827;13,478;17,713;141,08;136,561;131,655;122,82;14643,57;12797,421;6474,097;4979,683;166,373;171,758;182,099;191,245;32557,461;35297,209;40500,444;51016,655;153,77;145,888;144,794;163,942;562,789;438,998;142,125;167,333;584,125;421,385;3,787;3,947;17,725;19,52;8,894;0,08;0,544;1;0,507;0,714;1;0,821;0,451
"3219";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;52;10,132;10,132;1,96;2564,408;9,591;10,673;9,421;10,843;0,541;0,711;9,6;9,452;9,266;8,99;24,416;21,36;12,656;9,072;10,692;10,948;11,256;11,732;51,135;54,609;53,219;65,338;6,169;5,592;5,809;6,577;562,789;438,998;5,702;6,713;584,125;421,385;3,251;3,381;13,579;14,217;0,577;0,18;0,003;1;0,198;0,474;1;0,658;0,125
"3220";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;51;4,8;4,8;1,96;2564,408;4,547;5,053;4,467;5,133;0,253;0,333;4,546;4,436;4,374;4,28;5,462;4,868;2,539;2,081;5,054;5,14;5,342;5,518;11,044;12,013;12,4;14,546;2,888;2,619;2,719;3,079;562,789;438,998;2,669;3,143;584,125;421,385;3,193;3,344;13,115;13,849;0,34;0,198;0,001;1;0,201;0,48;1;0,673;0,179
"3221";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;207;2,002;2,002;1,96;2564,408;1,836;2,168;1,784;2,22;0,166;0,218;1,836;1,788;1,724;1,65;2,406;2,189;1,629;1,388;2,186;2,238;2,304;2,426;5,066;5,495;5;5,937;1,891;1,747;1,78;2,016;562,789;438,998;1,747;2,057;584,125;421,385;3,206;2,662;16,775;9,909;0,258;0,13;0,068;1;0,305;0,804;1;0,687;0,771
"3222";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;28;4,594;4,594;1,96;2564,408;4,191;4,997;4,065;5,123;0,403;0,529;4,186;4,07;3,885;3,666;14,513;12,477;9,769;8,301;5,026;5,18;5,344;5,734;29,735;32,153;30,069;32,856;4,596;4,284;4,327;4,9;562,789;438,998;4,248;5,001;584,125;421,385;3,023;2,474;14,908;8,591;0,422;0,098;0,292;1;0,365;0,794;1;0,734;0,66
"3223";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;61;390,734;390,734;1,96;2564,408;341,656;439,812;326,235;455,233;49,078;64,499;344,162;333,166;308,982;277,232;182197,995;155457,484;78295,89;56608,105;437,659;452,77;484,904;517,799;447482,55;484363,682;515865,17;602836,232;559,914;521,367;527,229;596,954;562,789;438,998;517,51;609,302;584,125;421,385;4,458;4,463;23,286;23,935;26,82;0,088;0,421;1;0,358;0,789;1;0,793;0,313
"3224";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;49;100,342;100,342;1,96;2564,408;90,515;110,169;87,427;113,257;9,827;12,915;91,224;88,806;84,493;80,917;8187,403;7284,519;4519,765;3485,373;109,892;114,132;119,553;125,416;18719,333;20293,678;16506,954;19264,89;112,117;98,832;105,572;119,533;562,789;438,998;103,626;122,006;584,125;421,385;3,757;3,145;19,746;11,466;7,996;0,108;0,194;1;0,097;0,646;1;0,588;0,14
"3225";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;209;252,344;252,344;1,96;2564,408;236,959;267,729;232,125;272,563;15,385;20,219;237,702;233,596;223,648;216,806;24716,274;23321,814;16863,767;14906,762;268,538;274,659;281,569;293,175;37302,083;40554,774;39516,529;43165,865;175,519;162,895;165,273;187,13;562,789;438,998;162,226;191,001;584,125;421,385;1,808;1,728;4,278;3,953;11,992;0,064;0,807;1;0,334;0,565;1;0,626;0,571
"3226";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;23;28,056;28,056;1,96;2564,408;26,349;29,763;25,812;30,3;1,707;2,244;26,31;25,814;25,015;23,886;300,42;281,541;204,163;179,354;29,734;30,228;31,243;32,356;459,498;490,092;478,7;522,933;19,48;18,07;18,343;20,769;562,789;438,998;18,005;21,198;584,125;421,385;1,81;1,727;4,294;3,946;1,349;0,068;0,744;1;0,331;0,567;1;0,578;0,559
"3227";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;205;105,17;105,17;1,96;2564,408;99,166;111,174;97,279;113,061;6,004;7,891;99,603;98,022;95,646;92,197;3819,335;3401,189;2584,021;2215,295;111,558;113,571;116,243;120,208;5680,581;5944,327;5125,833;5509,895;68,499;61,981;64,5;73,03;562,789;438,998;63,311;74,541;584,125;421,385;1,783;1,507;3,259;1,738;4,607;0,056;0,912;1;0,19;0,589;1;0,535;0,547
"3228";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;161;88,134;88,134;1,96;2564,408;82,019;94,249;80,097;96,171;6,115;8,037;81,59;79,895;78,696;75,919;3688,834;3539,51;1906,482;1529,288;94,237;96,731;99,408;102,486;6085,989;6592,189;5026,669;5498,301;69,766;57,806;65,693;74,381;562,789;438,998;64,482;75,92;584,125;421,385;2,145;2,126;5,283;5,679;8,906;0,144;0,032;1;0,013;0,166;1;0,506;0,143
"3229";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;24;425,026;425,026;1,96;2564,408;384,397;465,655;371,63;478,422;40,629;53,396;386,577;375,101;352,805;328,891;149581,711;138022,278;97664,933;88774,155;468,494;483,363;505,127;523,739;297027,548;327719,123;315072,877;367539,877;463,525;438,561;436,466;494,187;562,789;438,998;428,42;504,41;584,125;421,385;2,967;2,664;13,156;9,881;25,497;0,066;0,776;1;0,483;0,806;1;0,761;0,554
"3230";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;99;69,328;69,328;1,96;2564,408;68,333;70,323;68,021;70,635;0,995;1,307;68,286;67,97;67,642;67,191;112,58;107,434;73,703;68,808;70,32;70,67;71,056;71,478;147,842;153,867;115,031;122,955;11,348;9,717;10,686;12,099;562,789;438,998;10,489;12,349;584,125;421,385;0,726;0,511;0,393;-0,477;1,281;0,102;0,249;1;0,041;0,081;1;0,519;0,656
"3231";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;15;39,168;39,168;1,96;2564,408;36,98;41,356;36,293;42,043;2,188;2,875;37,056;36,62;35,272;34,46;470,242;443,14;294,122;240,606;41,47;42,256;43,106;44,634;785,523;839,037;763,74;881,744;24,957;22,739;23,5;26,608;562,789;438,998;23,067;27,158;584,125;421,385;2,188;2,116;6,596;5,383;2,293;0,09;0,393;1;0,224;0,413;1;0,578;0,466
"3232";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;261;16,226;16,226;1,96;2564,408;15,584;16,868;15,382;17,07;0,642;0,844;15,6;15,388;15,154;14,864;43,491;40,746;27,66;24,117;16,906;17,144;17,386;17,664;65,226;69,524;63,109;69,38;7,325;6,677;6,897;7,809;562,789;438,998;6,77;7,971;584,125;421,385;1,709;1,682;3,719;3,534;0,571;0,088;0,421;1;0,227;0,406;1;0,553;0,574
"3233";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;211;207,978;207,978;1,96;2564,408;187,864;228,092;181,544;234,412;20,114;26,434;188,454;183,805;173,618;166,78;34890,018;28713,319;17240,817;14992,807;230,565;237,619;249,217;261,579;73588,23;80092,64;88848,521;105525,92;229,475;221,081;216,079;244,655;562,789;438,998;212,096;249,716;584,125;421,385;3,548;3,702;15,999;17,389;11,101;0,08;0,544;1;0,652;0,781;1;0,863;0,461
"3234";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;6;687,964;687,964;1,96;2564,408;638,093;737,835;622,422;753,506;49,871;65,542;640,716;626,355;593,378;572,559;257578,625;235533,054;173887,034;154368,71;737,088;753,796;785,073;826,904;395664,637;422296,602;428724,53;472343,347;568,963;540,263;535,749;606,601;562,789;438,998;525,874;619,149;584,125;421,385;1,845;1,894;3,805;4,002;36,672;0,086;0,45;1;0,515;0,573;1;0,721;0,526
"3235";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;117;16,946;16,946;1,96;2564,408;15,77;18,122;15,4;18,492;1,176;1,546;15,771;15,436;15,168;14,742;137,824;123,894;71,454;54,004;18,168;18,556;18,92;19,531;224,852;241,461;184,196;202,554;13,42;11,121;12,637;14,308;562,789;438,998;12,404;14,604;584,125;421,385;2,142;2,12;5,27;5,654;1,705;0,142;0,035;1;0,013;0,16;1;0,518;0,15
"3236";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;34;448,786;448,786;1,96;2564,408;434,359;463,213;429,825;467,747;14,427;18,961;434,88;430,785;422,691;415,548;23334,149;22481,867;15214,882;13886,389;463,251;466,667;475,491;484,205;30893,988;31808,706;28131,977;29909,183;164,598;146,695;154,989;175,487;562,789;438,998;152,133;179,117;584,125;421,385;1,029;1,117;0,687;1,255;16,72;0,102;0,249;1;0,13;0,144;1;0,531;0,543
"3237";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;239;116,022;116,022;1,96;2564,408;110,042;122,002;108,164;123,88;5,98;7,858;110,489;109,084;106,063;103,491;3346,819;3064,821;1825,312;1502,673;121,729;123,974;127,475;129,892;6131,464;6859,904;6030,18;6793,645;68,219;60,59;64,237;72,732;562,789;438,998;63,053;74,236;584,125;421,385;2,722;2,696;9,774;8,61;7,348;0,106;0,211;1;0,119;0,444;1;0,567;0,111
"3238";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;10;45,258;45,258;1,96;2564,408;42,036;48,48;41,023;49,493;3,222;4,235;42,181;41,475;39,58;38,204;1001,064;929,426;622,94;550,384;48,427;49,346;51,397;52,958;1728,396;1860,055;1929,596;2256,557;36,764;34,981;34,618;39,196;562,789;438,998;33,979;40,006;584,125;421,385;2,466;2,477;8,174;8,332;2,078;0,08;0,544;1;0,534;0,65;1;0,773;0,589
"3239";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;266;2422,174;2422,174;1,96;2564,408;2328,795;2515,553;2299,454;2544,894;93,379;122,72;2330,07;2302,045;2255,656;2196,378;810503,059;731910,89;523017,283;395872,391;2516,717;2552,152;2611,17;2672,276;1512211,842;1646245,64;1728630,264;2067986,283;1065,332;1027,45;1003,141;1135,805;562,789;438,998;984,651;1159,3;584,125;421,385;2,736;2,768;9,976;9,509;56,555;0,058;0,89;1;0,663;0,712;1;0,826;0,644
"3240";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;31;364,402;364,402;1,96;2564,408;332,878;395,926;322,972;405,832;31,524;41,43;334,607;327,903;307,577;291,226;88852,675;79896,257;58674,421;49183,936;397,837;411,125;425,987;442,003;181498,08;204841,912;180455,774;203236,484;359,649;336,015;338,654;383,44;562,789;438,998;332,412;391,372;584,125;421,385;3,087;2,532;15,359;8,969;25,815;0,08;0,544;1;0,382;0,767;1;0,725;0,587
"3241";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;2;0;0;1,96;2564,408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;562,789;438,998;0;0;584,125;421,385;NA;NA;NA;NA;0;0;1;1;NA;NA;1;1;NA
"3242";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;9;15,82;15,82;1,96;2564,408;14,694;16,946;14,341;17,299;1,126;1,479;14,726;14,382;13,876;13,33;122,335;115,331;78,061;65,92;16,938;17,444;18,197;19,128;212,937;230,976;252,454;279,16;12,841;12,219;12,092;13,691;562,789;438,998;11,869;13,974;584,125;421,385;2,455;2,469;8,097;8,271;0,762;0,102;0,249;1;0,534;0,646;1;0,786;0,534
"3243";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;245;445,858;445,858;1,96;2564,408;435,959;455,757;432,848;458,868;9,899;13,01;436,064;433,195;429,409;425,461;11563,175;11227,217;7493,92;6999,865;455,278;458,62;463,204;467,101;14033,845;14424,08;11654,479;12150,061;112,939;97,966;106,346;120,41;562,789;438,998;104,385;122,9;584,125;421,385;0,557;0,633;-0,681;-0,321;15,23;0,098;0,292;1;0,061;0,021;1;0,499;0,591
"3244";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;47;172,114;172,114;1,96;2564,408;156,718;187,51;151,88;192,348;15,396;20,234;156,9;153,938;149,206;144,833;14732,751;12033,664;7288,317;5780,166;188,212;193,716;197,954;203,698;51832,332;62155,613;36482,604;43029,319;175,647;141,293;165,393;187,266;562,789;438,998;162,344;191,14;584,125;421,385;5,824;3,736;49,601;18,25;16,217;0,116;0,136;1;0,004;0,636;1;0,528;0,091
"3245";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;8;38,218;38,218;1,96;2564,408;35,496;40,94;34,64;41,796;2,722;3,578;35,699;34,705;33,407;32,125;695,241;615,872;467,254;373,624;40,756;41,557;43,079;45,89;1247,787;1323,401;1376,052;1548,973;31,057;29,554;29,244;33,112;562,789;438,998;28,705;33,797;584,125;421,385;2,465;2,478;8,173;8,343;1,744;0,086;0,45;1;0,534;0,652;1;0,768;0,573
"3246";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;16;0,968;0,968;1,96;2564,408;0,924;1,012;0,91;1,026;0,044;0,058;0,924;0,902;0,896;0,878;0,199;0,188;0,111;0,095;1,01;1,024;1,042;1,074;0,311;0,328;0,268;0,291;0,505;0,431;0,475;0,538;562,789;438,998;0,467;0,549;584,125;421,385;0,781;1,002;4,434;4,259;0,103;0,112;0,163;1;0,037;1;1;0,537;0,283
"3247";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;17;377,068;377,068;1,96;2564,408;357,297;396,839;351,084;403,052;19,771;25,984;358,415;354,263;344,774;335,785;37781,16;34794,59;24438,754;20892,932;397,223;402,931;414,04;425,144;65063,331;69515,805;64599,052;72537,118;225,565;203,99;212,397;240,486;562,789;438,998;208,482;245,461;584,125;421,385;2,226;2,088;7,176;6,044;19,364;0,102;0,249;1;0,188;0,322;1;0,613;0,457
"3248";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;7;165,596;165,596;1,96;2564,408;153,799;177,393;150,092;181,1;11,797;15,504;153,483;151,089;145,773;139,016;12727,92;11614,539;8265,647;6955,498;178,541;182,32;188,602;197,894;23529,845;25858,898;26011,498;28911,231;134,589;128,067;126,732;143,492;562,789;438,998;124,396;146,46;584,125;421,385;2,465;2,478;8,169;8,342;7,518;0,082;0,512;1;0,534;0,65;1;0,799;0,58
"3249";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;57;233,186;233,186;1,96;2564,408;224,511;241,861;221,785;244,587;8,675;11,401;224,828;222,081;218,325;213,594;7765,751;7130,963;5039,382;4531,23;242,135;244,658;249,608;255,204;12023,929;12946,243;9829,047;10539,412;98,97;85,932;93,193;105,517;562,789;438,998;91,475;107,7;584,125;421,385;1,781;1,35;3,833;1,563;9,13;0,078;0,577;1;0,062;0,375;1;0,53;0,504
"3250";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;206;15,452;15,452;1,96;2564,408;14,115;16,789;13,694;17,21;1,337;1,758;14,226;13,866;13,111;12,452;154,721;144,438;110,837;91,441;16,84;17,175;18,396;19,046;328,927;377,873;341,492;403,882;15,258;14,25;14,367;16,267;562,789;438,998;14,102;16,603;584,125;421,385;3,094;2,532;15,457;8,99;1,125;0,08;0,544;1;0,379;0,773;1;0,719;0,557
"3251";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;242;39,224;39,224;1,96;2564,408;36,503;41,945;35,649;42,799;2,721;3,575;36,612;35,928;34,296;33,421;694,787;601,419;317,871;248,721;41,966;42,972;44,818;46,731;1265,216;1343,264;1412,866;1733,039;31,038;28,483;29,226;33,091;562,789;438,998;28,688;33,776;584,125;421,385;2,948;3,296;10,617;13,519;2,987;0,11;0,178;1;0,263;0,523;1;0,698;0,171
"3252";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;25;396,464;396,464;1,96;2564,408;368,148;424,78;359,251;433,677;28,316;37,213;369,401;361,803;346,259;336,59;79438,82;70091,599;49274,791;44794,211;427,07;435,079;449,686;474,78;132619,881;143959,743;137164,084;161506,316;323,044;302,149;304,186;344,414;562,789;438,998;298,579;351,539;584,125;421,385;2,385;2,219;6,525;5,544;16,56;0,06;0,864;1;0,39;0,733;1;0,665;0,525
"3253";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;249;2,398;2,398;1,96;2564,408;2,266;2,53;2,224;2,572;0,132;0,174;2,27;2,232;2,184;2,136;1,584;1,404;0,749;0,616;2,528;2,572;2,662;2,8;3,033;3,386;3,275;3,925;1,511;1,351;1,423;1,611;562,789;438,998;1,397;1,644;584,125;421,385;2,892;3,133;11,751;12,779;0,252;0,158;0,014;1;0,14;0,669;1;0,623;0,966
"3254";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;48;4,856;4,856;1,96;2564,408;4,382;5,33;4,233;5,479;0,474;0,623;4,408;4,254;4,052;3,872;18,626;14,986;9,87;7,073;5,338;5,512;5,702;5,96;42,271;47,284;37,536;42,163;5,406;4,754;5,091;5,764;562,789;438,998;4,997;5,883;584,125;421,385;3,806;3,181;20,279;11,634;0,434;0,208;0;1;0,09;0,659;1;0,596;0,035
"3255";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;160;10,302;10,302;1,96;2564,408;9,587;11,017;9,363;11,241;0,715;0,939;9,612;9,428;9,232;8,966;52,424;47,584;26,81;23,303;11,092;11,348;11,516;12,022;82,448;87,173;68,52;78,507;8,155;6,758;7,679;8,695;562,789;438,998;7,538;8,875;584,125;421,385;2,14;2,121;5,227;5,625;1,046;0,148;0,025;1;0,013;0,166;1;0,53;0,143
"3256";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;12;73,356;73,356;1,96;2564,408;68,131;78,581;66,489;80,223;5,225;6,867;67,849;65,908;64,204;61,825;2575,503;2358,469;1609,962;1385,133;78,284;80,122;83,761;85,523;4543,432;4824,314;5208,568;5717,555;59,608;56,719;56,128;63,551;562,789;438,998;55,094;64,866;584,125;421,385;2,463;2,476;8,159;8,332;3,349;0,086;0,45;1;0,534;0,65;1;0,77;0,575
"3257";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;246;829,53;829,53;1,96;2564,408;807,27;851,79;800,276;858,784;22,26;29,254;807,829;803,805;791,468;778,605;55683,957;53218,192;37239,006;34481,61;852,449;856,089;871,623;881,906;73671,942;77007,97;67900,248;74955,096;253,955;227,881;239,13;270,754;562,789;438,998;234,722;276,355;584,125;421,385;0,816;0,995;0,529;1,095;29,335;0,074;0,644;1;0,155;0,066;1;0,538;0,717
"3258";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;240;99,376;99,376;1,96;2564,408;92,485;106,267;90,32;108,432;6,891;9,056;92,691;90,628;87,596;83,39;4389,67;3906,372;2130,598;1535,652;105,953;108,832;112,455;116,436;8076,257;8680,954;8964,149;9918,087;78,617;72,132;74,028;83,818;562,789;438,998;72,663;85,551;584,125;421,385;2,943;3,292;10,586;13,497;7,568;0,104;0,23;1;0,262;0,519;1;0,714;0,163
"3259";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;63;136,918;136,918;1,96;2564,408;130,39;143,446;128,339;145,497;6,528;8,579;131,079;129,726;126,139;124,192;3976,686;3690,446;2404,528;2075,701;143,588;146,651;148,14;152,039;7337,403;8018,977;7763,651;8952,334;74,474;67,905;70,127;79,401;562,789;438,998;68,834;81,043;584,125;421,385;2,639;2,687;9,219;10,615;4,975;0,094;0,34;1;0,228;0,564;1;0,662;0,277
"3260";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;241;12,656;12,656;1,96;2564,408;12,425;12,887;12,352;12,96;0,231;0,304;12,43;12,366;12,266;12,122;5,784;5,475;3,655;3,022;12,898;12,966;13,112;13,232;8,191;8,637;7,372;8,06;2,637;2,333;2,483;2,811;562,789;438,998;2,437;2,87;584,125;421,385;1,467;1,38;1,957;1,871;0,335;0,102;0,249;1;0,107;0,508;1;0,514;0,65
"3261";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;294;152,06;152,06;1,96;2564,408;149,343;154,777;148,489;155,631;2,717;3,571;149,374;148,828;147,415;145,897;783,897;748,297;498,25;431,73;154,852;156,084;157,015;158,957;1136,841;1204,148;1027,442;1181,258;31,001;27,58;29,191;33,052;562,789;438,998;28,653;33,735;584,125;421,385;1,555;1,438;2,138;1,957;2,826;0,086;0,45;1;0,124;0,484;1;0,531;0,422
"3262";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoProb";2;125;50;60,536;60,536;1,96;2564,408;57,302;63,77;56,285;64,787;3,234;4,251;57,3;56,35;55,029;53,437;927,879;831,12;425,54;365,568;63,826;64,707;67,265;69,279;1837,839;1992,818;2047,178;2302,764;36,9;33,499;34,746;39,341;562,789;438,998;34,106;40,155;584,125;421,385;3,221;3,335;13,348;13,884;3,223;0,104;0,23;1;0,206;0,467;1;0,667;0,2
