"";"TIPO";"CASO";"EST";"NOS";"POSTO";"mediaOrig";"mediaRed";"limT";"error_media";"mediaLimInf95";"mediaLimSup95";"mediaLimInf99";"mediaLimSup99";"error_margin_mean_95";"error_margin_mean_99";"Low_ci_95_mean_orig";"Low_ci_99_mean_orig";"Low_ci_95_mean_red";"Low_ci_99_mean_red";"Low_ci_95_var_orig";"Low_ci_99_var_orig";"Low_ci_95_var_red";"Low_ci_99_var_red";"Sup_ci_95_mean_orig";"Sup_ci_99_mean_orig";"Sup_ci_95_mean_red";"Sup_ci_99_mean_red";"Sup_ci_95_var_orig";"Sup_ci_99_var_orig";"Sup_ci_95_var_red";"Sup_ci_99_var_red";"stdOrig";"stdRed";"stdLimInf95";"stdLimSup95";"chi2_lower95";"chi2_upper95";"stdLimInf99";"stdLimSup99";"chi2_lower99";"chi2_upper99";"assimOrig";"assimRed";"kurtOrig";"kurtRed";"DWasserstein";"KS_Test";"KS_p_valor";"T_p_valor";"F_p_valor";"L_p_valor";"P_Boot_mean";"P_Boot_Variance";"Wilcoxon_p_valor"
"41";"avaliaArvores/A_50_5_2_Teste";"BKAssimetrico";3;250;120;31,88;31,454;1,96;2564,408;29,402;34,358;28,624;35,136;2,478;3,256;29,594;29,026;27,92;27,095;406,72;365,618;307,587;251,412;34,448;35,034;36,183;38,144;1296,78;1503,796;1851,77;2332,471;28,268;29,037;26,618;30,138;562,789;438,998;26,127;30,761;584,125;421,385;5,044;5,324;39,153;41,346;0,97;0,018;1;0,849;0,798;0,882;0,87;0,928;0,526
"42";"avaliaArvores/A_50_5_2_Teste";"BKAssimetrico";3;250;295;88,996;89,154;1,96;2564,408;87,916;90,076;87,577;90,415;1,08;1,419;87,938;87,65;87,464;86,958;92,544;81,94;72,859;53,601;90,158;90,468;91,125;92,04;221,69;251,701;284,5;357,158;12,321;12,663;11,602;13,136;562,789;438,998;11,388;13,408;584,125;421,385;3,894;4,021;20,768;21,91;0,33;0,01;1;0,871;0,014;0,429;0,888;0,9;0,23
"43";"avaliaArvores/A_50_5_2_Teste";"BKAssimetrico";3;250;202;11,582;11,762;1,96;2564,408;10,646;12,518;10,352;12,812;0,936;1,23;10,612;10,346;10,246;9,816;83,996;77,619;82,824;70,403;12,49;12,802;13,599;14,015;145,235;154,159;210,531;234,324;10,676;11,64;10,053;11,383;562,789;438,998;9,868;11,618;584,125;421,385;2,484;2,79;7,323;9,201;0,444;0,012;1;0,838;0,461;0,95;0,859;0,595;0,909
"44";"avaliaArvores/A_50_5_2_Teste";"BKAssimetrico";3;250;278;355,5;357,308;1,96;2564,408;323,124;387,876;312,95;398,05;32,376;42,55;326,883;318,386;306,694;296,731;69717,402;54027,209;45606,347;40116,723;389,216;396,304;416,473;445,242;221669,44;248740,397;304979,181;349986,664;369,374;371,957;347,811;393,809;562,789;438,998;341,4;401,955;584,125;421,385;5,451;5,484;43,541;43,888;5,516;0,01;1;0,95;0,019;0,628;0,958;0,982;0,245
"45";"avaliaArvores/A_50_5_2_Teste";"BKAssimetrico";3;250;144;236,234;234,902;1,96;2564,408;203,591;268,877;193,334;279,134;32,643;42,9;206,344;197,02;184,671;174,249;106314,567;95882,75;79886,076;64683,008;270,387;284,199;290,654;305,655;177605,025;190624,301;208260,96;224157,319;372,413;371,906;350,673;397,049;562,789;438,998;344,209;405,262;584,125;421,385;2,707;2,734;7,822;7,989;5,432;0,012;1;0,963;0,199;0,474;0,958;0,991;0,254
"46";"avaliaArvores/A_50_5_2_Teste";"BKAssimetrico";3;250;121;96,028;95,18;1,96;2564,408;89,766;102,29;87,799;104,257;6,262;8,229;90,1;88,831;84,975;83,092;3928,939;3735,565;3331,517;2901,516;102,116;104,124;105,803;109,371;6402,356;6829,503;7624,272;8292,401;71,438;72,878;67,267;76,163;562,789;438,998;66,028;77,739;584,125;421,385;2,248;2,299;6,134;6,307;2,144;0,02;1;0,88;0,795;0,926;0,9;0,873;0,914
"47";"avaliaArvores/A_50_5_2_Teste";"BKAssimetrico";3;250;197;43,632;42,968;1,96;2564,408;40,64;46,624;39,7;47,564;2,992;3,932;40,752;39,926;38,645;37,658;805,907;712,944;569,163;483,107;46,89;48,148;47,981;49,826;1610,556;1779,758;1831,918;2109,601;34,133;33,87;32,141;36,391;562,789;438,998;31,548;37,144;584,125;421,385;3,071;3,276;12,685;14,161;1,244;0,014;1;0,801;0,019;0,438;0,831;0,964;0,893
"48";"avaliaArvores/A_50_5_2_Teste";"BKAssimetrico";3;250;281;86,932;86,89;1,96;2564,408;85,882;87,982;85,552;88,312;1,05;1,38;85,857;85,638;85,277;84,862;111,952;105,002;97,254;89,164;87,956;88,21;88,679;89,26;178,692;192,219;211,908;246,845;11,975;12,014;11,276;12,768;562,789;438,998;11,069;13,032;584,125;421,385;1,73;1,889;5,441;6,811;0,342;0,022;1;0,964;0,142;0,418;0,979;0,976;0,201
"49";"avaliaArvores/A_50_5_2_Teste";"BKAssimetrico";3;250;263;0;0;1,96;2564,408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;562,789;438,998;0;0;584,125;421,385;NA;NA;NA;NA;0;0;1;1;NA;NA;1;1;NA
"50";"avaliaArvores/A_50_5_2_Teste";"BKAssimetrico";3;250;196;47,412;47,794;1,96;2564,408;43,883;50,941;42,774;52,05;3,529;4,638;44,13;42,763;42,338;41,063;1244,147;1148,865;1042,889;906,693;51,182;52,265;53,98;55,962;2061,172;2284,927;2533,17;2835,946;40,265;41,294;37,914;42,929;562,789;438,998;37,216;43,817;584,125;421,385;2,379;2,503;6,488;7,439;0,906;0,01;1;0,904;0,55;0,927;0,897;0,832;0,552
"51";"avaliaArvores/A_50_5_2_Teste";"BKAssimetrico";3;250;134;182,656;178,238;1,96;2564,408;161,096;204,216;154,321;210,991;21,56;28,335;160,797;153,854;147,364;139,29;41755,738;37472,547;32823,641;28723,153;206,396;212,618;215,09;227,21;79524,413;87379,465;90656,94;102075,379;245,976;243,525;231,616;262,247;562,789;438,998;227,347;267,672;584,125;421,385;3,062;3,119;10,684;10,926;5,702;0,026;1;0,816;0,188;0,525;0,842;0,945;0,374
"52";"avaliaArvores/A_50_5_2_Teste";"BKAssimetrico";3;250;203;11,486;11,664;1,96;2564,408;10,558;12,414;10,266;12,706;0,928;1,22;10,607;10,374;10,052;9,708;83,013;75,213;77,112;60,161;12,456;12,772;13,351;14,233;144,154;153,361;203,406;237,713;10,59;11,546;9,972;11,291;562,789;438,998;9,788;11,524;584,125;421,385;2,491;2,801;7,416;9,349;0,422;0,008;1;0,838;0,465;0,949;0,875;0,604;0,881
"53";"avaliaArvores/A_50_5_2_Teste";"BKAssimetrico";3;250;129;214,83;213,348;1,96;2564,408;202,262;227,398;198,313;231,347;12,568;16,517;203,417;198,956;193,295;189,98;16891,464;15791,276;14148,18;12871,263;227,218;230,748;234,591;242,546;24503,733;25976,048;28303,444;30560,979;143,383;142,095;135,013;152,868;562,789;438,998;132,524;156,031;584,125;421,385;1,633;1,687;3,309;3,849;3,382;0,01;1;0,893;0,717;0,708;0,917;0,939;0,875
"54";"avaliaArvores/A_50_5_2_Teste";"BKAssimetrico";3;250;198;40,202;39,4;1,96;2564,408;37,294;43,11;36,38;44,024;2,908;3,822;37,518;36,951;35,627;34,758;770,838;662,901;543,118;458,06;43,153;44,167;44,154;45,498;1506,146;1630,964;1486,111;1717,699;33,175;30,944;31,238;35,37;562,789;438,998;30,663;36,101;584,125;421,385;3,172;2,795;13,765;10,394;1,086;0,016;1;0,745;0,001;0,405;0,756;0,681;0,815
"55";"avaliaArvores/A_50_5_2_Teste";"BKAssimetrico";3;250;283;65,284;63,336;1,96;2564,408;52,805;77,763;48,884;81,684;12,479;16,4;54,005;50,433;45,686;41,248;13174,863;11759,237;9538,782;7707,253;77,546;80,99;83,665;89,28;28803,279;30877,176;32079,8;37956,816;142,369;135,924;134,058;151,787;562,789;438,998;131,587;154,927;584,125;421,385;3,749;3,726;17,359;17,829;2,636;0,008;1;0,856;0,725;0,724;0,876;0,823;0,18
"56";"avaliaArvores/A_50_5_2_Teste";"BKAssimetrico";3;250;122;13,984;13,878;1,96;2564,408;13,074;14,894;12,788;15,18;0,91;1,196;13,04;12,808;12,448;12,118;82,22;72,904;71,36;62,886;14,94;15,236;15,36;15,991;135,452;145,029;160,003;172,304;10,382;10,564;9,775;11,068;562,789;438,998;9,595;11,297;584,125;421,385;2,252;2,291;6,167;6,221;0,302;0,018;1;0,897;0,825;0,947;0,89;0,887;0,871
"57";"avaliaArvores/A_50_5_2_Teste";"BKAssimetrico";3;250;125;73,876;72,968;1,96;2564,408;68,458;79,294;66,756;80,996;5,418;7,12;68,755;67,123;64,674;62,221;3204,683;3033,276;2662,708;2437,114;79,386;80,848;81,92;87,044;4482,805;4694,178;4540,745;4928,38;61,808;59,807;58,2;65,897;562,789;438,998;57,127;67,26;584,125;421,385;1,491;1,379;1,799;1,299;2,172;0,014;1;0,847;0,236;0,514;0,861;0,692;0,88
"58";"avaliaArvores/A_50_5_2_Teste";"BKAssimetrico";3;250;183;2,022;2,032;1,96;2564,408;1,818;2,226;1,754;2,29;0,204;0,268;1,824;1,776;1,714;1,644;4,404;4,09;3,917;3,584;2,238;2,288;2,408;2,532;6,495;6,744;7,546;8,164;2,326;2,376;2,19;2,48;562,789;438,998;2,15;2,531;584,125;421,385;1,726;1,818;2,734;3,09;0,046;0;1;0,956;0,597;0,734;0,963;0,842;0,373
"59";"avaliaArvores/A_50_5_2_Teste";"BKAssimetrico";3;250;201;24,572;24,952;1,96;2564,408;22,582;26,562;21,956;27,188;1,99;2,616;22,676;22,089;21,62;20,786;382,725;354,736;362,661;307,664;26,587;27,134;28,825;30,296;652,824;704,096;929,659;1080,129;22,708;24,752;21,382;24,21;562,789;438,998;20,988;24,711;584,125;421,385;2,482;2,788;7,347;9,242;0,94;0,02;1;0,839;0,469;0,942;0,859;0,584;0,905
"60";"avaliaArvores/A_50_5_2_Teste";"BKAssimetrico";3;250;237;400,57;396,26;1,96;2564,408;372,019;429,121;363,048;438,092;28,551;37,522;371,713;360,939;350,951;337,311;87518,708;80418,237;77137,63;69555,377;428,999;437,63;443,731;461,352;125691,358;131977,922;140489,8;150265,883;325,728;329,539;306,714;347,276;562,789;438,998;301,06;354,459;584,125;421,385;1,56;1,594;2,133;2,215;9,83;0,024;1;0,866;0,333;0,458;0,868;0,892;0,29
"61";"avaliaArvores/A_50_5_2_Teste";"BKAssimetrico";3;250;248;9,808;9,776;1,96;2564,408;9,391;10,225;9,26;10,356;0,417;0,548;9,408;9,26;9,12;9,01;18,809;17,93;16,803;15,608;10,232;10,342;10,472;10,642;26,921;28,264;29,774;31,67;4,759;4,736;4,481;5,074;562,789;438,998;4,398;5,179;584,125;421,385;1,336;1,306;2,514;2,236;0,064;0,002;1;0,931;0,111;0,21;0,926;0,953;0,167
"62";"avaliaArvores/A_50_5_2_Teste";"BKAssimetrico";3;250;238;66,418;65,918;1,96;2564,408;62,645;70,191;61,46;71,376;3,773;4,958;62,608;61,572;60,424;59,108;1331,5;1204,49;1012,706;874,793;70,061;71,782;71,819;73,92;2428,713;2652,238;2346,172;2542,179;43,042;40,672;40,529;45,889;562,789;438,998;39,782;46,838;584,125;421,385;2,888;2,398;10,519;6,178;1,856;0,014;1;0,877;0,08;0,711;0,884;0,692;0,321
"63";"avaliaArvores/A_50_5_2_Teste";"BKAssimetrico";3;250;22;117,562;117,294;1,96;2564,408;108,326;126,798;105,424;129,7;9,236;12,138;108,386;105,572;102,812;99,368;9083,867;8653,572;8100,44;7074,389;126,728;128,029;132,289;138,459;13164,345;13769,658;14423,45;15514,744;105,374;106,243;99,222;112,344;562,789;438,998;97,393;114,668;584,125;421,385;1,653;1,653;2,447;2,403;1,784;0,012;1;0,974;0,136;0,384;0,98;0,908;0,052
"64";"avaliaArvores/A_50_5_2_Teste";"BKAssimetrico";3;250;301;28,092;28,248;1,96;2564,408;26,253;29,931;25,675;30,509;1,839;2,417;26,262;25,798;25,301;24,388;348,914;321,953;316,476;291,873;29,938;30,654;31,557;32,688;538,823;571,04;620,171;664,886;20,986;21,355;19,761;22,374;562,789;438,998;19,397;22,837;584,125;421,385;1,869;1,708;4,002;3,017;0,732;0,02;1;0,925;0,451;0,649;0,929;0,861;0,771
"65";"avaliaArvores/A_50_5_2_Teste";"BKAssimetrico";3;250;32;75,192;75,05;1,96;2564,408;71,715;78,669;70,622;79,762;3,477;4,57;71,809;71,095;69,781;68,363;1370,358;1329,34;1277,219;1195,924;78,554;79,222;80,831;82,963;1758,116;1838,254;1920,689;2014,943;39,668;39,704;37,352;42,292;562,789;438,998;36,664;43,167;584,125;421,385;0,777;0,791;-0,056;-0,045;0,778;0,006;1;0,963;0,604;0,9;0,963;0,982;0,188
"66";"avaliaArvores/A_50_5_2_Teste";"BKAssimetrico";3;250;14;64,736;63,96;1,96;2564,408;61,296;68,176;60,215;69,257;3,44;4,521;61,389;60,444;58,709;57,173;1208,306;1132,2;1018,486;922,283;68,249;69,612;69,707;71,195;1893,731;2022,025;2111,296;2299,606;39,251;39,377;36,96;41,847;562,789;438,998;36,278;42,713;584,125;421,385;1,953;1,947;4,562;4,523;1,092;0,018;1;0,799;0,195;0,4;0,834;0,974;0,513
"67";"avaliaArvores/A_50_5_2_Teste";"BKAssimetrico";3;250;247;236,322;235,166;1,96;2564,408;226,311;246,333;223,166;249,478;10,011;13,156;226,162;223,284;219,557;214,339;10680,221;10155,1;9855,107;9167,692;247,331;249,559;251,362;257,447;15613,381;16379,8;16571,773;18546,117;114,21;113,929;107,542;121,765;562,789;438,998;105,56;124,284;584,125;421,385;1,334;1,284;2,487;2,113;2,32;0,014;1;0,896;0,107;0,204;0,907;0,986;0,19
"68";"avaliaArvores/A_50_5_2_Teste";"BKAssimetrico";3;250;1;166,5;164,592;1,96;2564,408;155,5;177,5;152,044;180,956;11;14,456;155,345;151,152;147,939;144,633;12681,261;11696,996;10424,674;9772,273;177,102;179,39;182,878;188,968;19015,258;20618,972;21003,671;22561,312;125,495;122,162;118,169;133,796;562,789;438,998;115,99;136,564;584,125;421,385;1,723;1,747;3,797;4,254;3,24;0,01;1;0,842;0,237;0,514;0,861;0,812;0,414
"69";"avaliaArvores/A_50_5_2_Teste";"BKAssimetrico";3;250;52;11,086;10,96;1,96;2564,408;10,475;11,697;10,282;11,89;0,611;0,804;10,486;10,356;10,068;9,826;32,463;28,499;25,887;21,683;11,714;11,896;12,054;12,436;65,056;71,136;79,191;92,08;6,976;6,966;6,569;7,438;562,789;438,998;6,448;7,591;584,125;421,385;3,046;3,156;13,45;13,891;0,226;0,014;1;0,816;0,012;0,394;0,848;0,99;0,43
"70";"avaliaArvores/A_50_5_2_Teste";"BKAssimetrico";3;250;51;5,216;5,146;1,96;2564,408;4,931;5,501;4,842;5,59;0,285;0,374;4,926;4,844;4,75;4,61;6,948;6,27;5,548;4,643;5,494;5,62;5,628;5,77;14,184;15,82;17,776;20,767;3,246;3,23;3,057;3,461;562,789;438,998;3;3,532;584,125;421,385;3,126;3,224;14,139;14,513;0,106;0,018;1;0,78;0,012;0,385;0,812;0,979;0,46
"71";"avaliaArvores/A_50_5_2_Teste";"BKAssimetrico";3;250;207;2,624;2,618;1,96;2564,408;2,35;2,898;2,264;2,984;0,274;0,36;2,352;2,282;2,2;2,082;6,55;5,927;5,48;4,146;2,926;3,03;3,066;3,252;13,485;14,52;15,433;17,746;3,126;3,158;2,943;3,333;562,789;438,998;2,889;3,402;584,125;421,385;3,185;3,194;12,486;12,521;0,042;0;1;0,98;0,116;0,75;0,981;0,935;0,226
"72";"avaliaArvores/A_50_5_2_Teste";"BKAssimetrico";3;250;28;6,172;6,19;1,96;2564,408;5,508;6,836;5,299;7,045;0,664;0,873;5,536;5,332;5,14;4,866;40,038;34,071;30,105;25,666;6,9;7,148;7,332;7,652;78,431;84,921;88,837;101,525;7,577;7,617;7,135;8,078;562,789;438,998;7,003;8,245;584,125;421,385;3,17;3,153;12,33;12,067;0,134;0,008;1;0,976;0,098;0,779;0,974;0,972;0,124
"73";"avaliaArvores/A_50_5_2_Teste";"BKAssimetrico";3;250;61;454,426;451,218;1,96;2564,408;401,024;507,828;384,244;524,608;53,402;70,182;405,142;394,185;374,052;355,398;221738,956;190856,505;168174,604;128194,796;512,558;527,352;540,041;575,041;548691,765;599094,897;660197,522;794703,269;609,25;616,406;573,684;649,553;562,789;438,998;563,11;662,989;584,125;421,385;4,34;4,346;23,42;22,803;14,752;0,018;1;0,946;0,001;0,209;0,94;0,948;0,344
"74";"avaliaArvores/A_50_5_2_Teste";"BKAssimetrico";3;250;49;123,072;120,86;1,96;2564,408;109,774;136,37;105,596;140,548;13,298;17,476;109,701;104,739;101,278;97,374;12778,613;10676,941;9363,53;7457,404;137,165;141,712;143,867;153,777;34927,789;38227,092;44571,362;51908,836;151,709;156,483;142,853;161,745;562,789;438,998;140,22;165,091;584,125;421,385;4,478;4,613;25,781;26,336;5,012;0,032;0,999;0,854;0,002;0,403;0,884;0,888;0,649
"75";"avaliaArvores/A_50_5_2_Teste";"BKAssimetrico";3;250;209;316,782;315,55;1,96;2564,408;293,325;340,239;285,955;347,609;23,457;30,827;294,086;287,511;279,239;269,985;56366,013;53678,35;49203,329;45405,29;339,378;347,195;353,692;365,983;86355,479;89817,857;96197,585;106981,496;267,61;267,338;251,988;285,313;562,789;438,998;247,343;291,214;584,125;421,385;1,855;1,835;3,611;3,423;4,5;0,014;1;0,953;0,788;0,533;0,961;0,991;0,037
"76";"avaliaArvores/A_50_5_2_Teste";"BKAssimetrico";3;250;23;35,194;35,06;1,96;2564,408;32,587;37,801;31,768;38,62;2,607;3,426;32,636;32,086;31,026;29,671;701,668;655,164;612,218;566,061;37,742;38,496;39,477;40,749;1069,028;1120,133;1192,883;1270,783;29,742;29,719;28,005;31,709;562,789;438,998;27,489;32,365;584,125;421,385;1,853;1,834;3,604;3,424;0,482;0,012;1;0,954;0,786;0,536;0,965;0,997;0,036
"77";"avaliaArvores/A_50_5_2_Teste";"BKAssimetrico";3;250;205;130,756;130,666;1,96;2564,408;122,237;139,275;119,56;141,952;8,519;11,196;123,174;119,934;118,018;114,105;7649,011;7208,894;6743,457;6162,592;139,098;141,458;144,607;149,231;11397,44;11782,578;12718,171;13843,895;97,189;97,033;91,515;103,618;562,789;438,998;89,828;105,761;584,125;421,385;1,744;1,717;3,547;3,354;1,974;0,018;1;0,99;0,974;0,554;0,991;0,986;0,04
"78";"avaliaArvores/A_50_5_2_Teste";"BKAssimetrico";3;250;161;95,77;96,32;1,96;2564,408;89,492;102,048;87,52;104,02;6,278;8,25;89,104;88,266;86,834;83,398;4094,566;3918,914;3729,327;3382,895;102,08;103,764;107,521;110,813;6206,8;6465,234;7083,21;7601,601;71,621;72,909;67,44;76,359;562,789;438,998;66,197;77,939;584,125;421,385;1,87;1,712;4,007;3,021;2,486;0,022;1;0,922;0,446;0,645;0,936;0,855;0,776
"79";"avaliaArvores/A_50_5_2_Teste";"BKAssimetrico";3;250;24;551,38;550,882;1,96;2564,408;490,682;612,078;471,609;631,151;60,698;79,771;491,277;479,654;459,984;442,722;328682,817;304947,037;270594,629;232621,345;614,732;627,898;662,594;695,406;650057,935;687381,028;801867,626;911087,083;692,491;706,076;652,066;738,301;562,789;438,998;640,047;753,573;584,125;421,385;3,102;3,154;11,998;12,266;14,77;0,022;1;0,993;0,062;0,691;0,998;0,899;0,162
"80";"avaliaArvores/A_50_5_2_Teste";"BKAssimetrico";3;250;99;72,924;72,714;1,96;2564,408;71,518;74,33;71,076;74,772;1,406;1,848;71,596;71,12;70,461;69,896;205,976;195,064;192,206;181,517;74,4;74,903;74,958;75,679;322,497;345,469;345,175;379,593;16,045;15,953;15,109;17,107;562,789;438,998;14,83;17,461;584,125;421,385;1,31;1,143;4,631;3,089;0,342;0,014;1;0,866;0,862;0,976;0,872;0,942;0,277
"81";"avaliaArvores/A_50_5_2_Teste";"BKAssimetrico";3;250;15;41,378;40,872;1,96;2564,408;39,18;43,576;38,49;44,266;2,198;2,888;39,29;38,771;37,658;36,774;484,819;456,02;429,218;379,557;43,694;44,306;44,634;46,02;777,222;816,165;858,297;935,69;25,072;25,156;23,608;26,731;562,789;438,998;23,173;27,284;584,125;421,385;1,955;1,944;4,574;4,509;0,738;0,018;1;0,795;0,193;0,386;0,809;0,973;0,523
"82";"avaliaArvores/A_50_5_2_Teste";"BKAssimetrico";3;250;261;18,264;18,176;1,96;2564,408;17,49;19,038;17,246;19,282;0,774;1,018;17,534;17,302;17,028;16,676;64,405;60,869;57;51,986;19,058;19,306;19,472;19,782;93,632;99,976;101,021;111,503;8,833;8,828;8,317;9,417;562,789;438,998;8,164;9,612;584,125;421,385;1,323;1,278;2,429;2,082;0,176;0,006;1;0,898;0,101;0,214;0,915;0,997;0,189
"83";"avaliaArvores/A_50_5_2_Teste";"BKAssimetrico";3;250;211;231,314;227,96;1,96;2564,408;213,949;248,679;208,493;254,135;17,365;22,821;214,457;209,256;202,478;192,084;30565,631;28399,855;25137,463;22090,679;248,905;256,173;257,362;267,234;48903,208;51376,151;50992,462;55493,028;198,109;192,622;186,544;211,214;562,789;438,998;183,105;215,583;584,125;421,385;1,917;1,848;4,629;4,141;5,474;0,014;1;0,824;0,046;0,386;0,845;0,813;0,375
"84";"avaliaArvores/A_50_5_2_Teste";"BKAssimetrico";3;250;6;773,326;764,986;1,96;2564,408;724,568;822,084;709,247;837,405;48,758;64,079;725,964;710,16;690,919;671,267;263828,196;246230,616;241570,989;223331,067;823,325;840,381;849,477;864,119;357067,473;371827,073;395892,335;423233,055;556,266;555,579;523,793;593,064;562,789;438,998;514,138;605,332;584,125;421,385;1,128;1,161;0,963;1,103;12,732;0,022;1;0,847;0,355;0,605;0,853;0,987;0,262
"85";"avaliaArvores/A_50_5_2_Teste";"BKAssimetrico";3;250;117;18,438;18,524;1,96;2564,408;17,231;19,645;16,852;20,024;1,207;1,586;17,252;17,032;16,487;15,948;152,847;144,709;135,447;118,678;19,648;20,16;20,64;21,088;229,936;246,151;264,193;282,041;13,769;14,03;12,966;14,68;562,789;438,998;12,727;14,984;584,125;421,385;1,874;1,713;4,022;3,041;0,502;0,022;1;0,937;0,437;0,642;0,949;0,849;0,784
"86";"avaliaArvores/A_50_5_2_Teste";"BKAssimetrico";3;250;34;489,47;488,168;1,96;2564,408;470,928;508,012;465,101;513,839;18,542;24,369;471,487;466,347;455,918;445,028;39608,583;36772,23;35822,034;33469,573;508,314;514,616;518,028;527,682;50108,725;51472,99;54207,618;57522,738;211,545;212,482;199,196;225,539;562,789;438,998;195,524;230,204;584,125;421,385;0,842;0,841;-0,043;-0,04;4,714;0,016;1;0,937;0,641;0,716;0,955;0,951;0,227
"87";"avaliaArvores/A_50_5_2_Teste";"BKAssimetrico";3;250;239;127,81;126,838;1,96;2564,408;120,553;135,067;118,273;137,347;7,257;9,537;121,005;118,597;116,803;115,11;4875,742;4348,471;3897,337;3557,235;135,568;138,793;139,088;141,618;9120,289;9747,767;8838,75;9823,389;82,791;78,243;77,958;88,268;562,789;438,998;76,521;90,094;584,125;421,385;2,887;2,397;10,507;6,166;3,548;0,008;1;0,875;0,081;0,715;0,871;0,709;0,322
"88";"avaliaArvores/A_50_5_2_Teste";"BKAssimetrico";3;250;10;51,692;51,306;1,96;2564,408;48,703;54,681;47,764;55,62;2,989;3,928;48,854;47,885;46,742;45,878;1004,16;969,94;934,313;881,197;54,644;55,439;56,267;57,596;1313,449;1360,534;1438,936;1517,761;34,097;34,264;32,107;36,353;562,789;438,998;31,515;37,105;584,125;421,385;0,97;0,977;0,336;0,347;0,846;0,014;1;0,884;0,701;0,748;0,895;0,932;0,592
"89";"avaliaArvores/A_50_5_2_Teste";"BKAssimetrico";3;250;266;2671,656;2662,866;1,96;2564,408;2547,071;2796,241;2507,924;2835,388;124,585;163,732;2560,558;2528,738;2482,883;2428,657;1529397,821;1424318,31;1267439,37;1116654,511;2807,752;2830,406;2872,264;2932,098;2577556,782;2802133,282;2862513,589;3257705,068;1421,353;1402,429;1338,379;1515,378;562,789;438,998;1313,709;1546,724;584,125;421,385;2,316;2,304;6,748;6,772;27,542;0,018;1;0,936;0,045;0,195;0,93;0,908;0,583
"90";"avaliaArvores/A_50_5_2_Teste";"BKAssimetrico";3;250;31;487,67;488,074;1,96;2564,408;435,622;539,718;419,267;556,073;52,048;68,403;439,359;431,531;407,024;392,441;237427,773;218310,491;189015,762;156036,748;540,887;565,551;578,617;614,666;469652,718;531317,904;571736,358;652664,357;593,8;596,659;559,136;633,081;562,789;438,998;548,829;646,176;584,125;421,385;3,182;3,16;12,384;12,108;8,612;0,014;1;0,993;0,099;0,793;0,993;0,978;0,127
"91";"avaliaArvores/A_50_5_2_Teste";"BKAssimetrico";3;250;2;0;0;1,96;2564,408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;562,789;438,998;0;0;584,125;421,385;NA;NA;NA;NA;0;0;1;1;NA;NA;1;1;NA
"92";"avaliaArvores/A_50_5_2_Teste";"BKAssimetrico";3;250;9;18,048;17,942;1,96;2564,408;17,003;19,093;16,675;19,421;1,045;1,373;17,074;16,72;16,272;15,794;125,773;119,859;113,914;105,895;19,028;19,424;19,697;20,285;160,797;165,575;177,28;188,007;11,922;11,987;11,226;12,711;562,789;438,998;11,019;12,974;584,125;421,385;0,967;0,973;0,331;0,339;0,274;0,01;1;0,909;0,699;0,751;0,926;0,935;0,561
"93";"avaliaArvores/A_50_5_2_Teste";"BKAssimetrico";3;250;245;478,202;477,56;1,96;2564,408;466,631;489,773;462,995;493,409;11,571;15,207;467,29;464,372;458,72;452,887;15078,082;14596,573;13330,386;12688,159;490,003;493,904;495,518;499,806;19976,212;21035,869;21136,99;22407,493;132,008;130,552;124,302;140,741;562,789;438,998;122,011;143,652;584,125;421,385;0,668;0,592;0,737;0,486;3,638;0,014;1;0,95;0,626;0,809;0,962;0,869;0,366
"94";"avaliaArvores/A_50_5_2_Teste";"BKAssimetrico";3;250;47;199,884;192,326;1,96;2564,408;185,863;213,905;181,458;218,31;14,021;18,426;185,515;182,457;173,188;167,527;17038,977;15409,418;12293,16;10962,148;215,805;220,811;214,057;219,818;37237,111;42133,569;38655,552;44046,197;159,957;148,806;150,619;170,538;562,789;438,998;147,843;174,066;584,125;421,385;3,19;3,209;17,58;17,714;8,014;0,03;1;0,524;0,948;0,665;0,616;0,706;0,282
"95";"avaliaArvores/A_50_5_2_Teste";"BKAssimetrico";3;250;8;43,658;43,308;1,96;2564,408;41,133;46,183;40,339;46,977;2,525;3,319;41,104;40,448;39,383;38,409;721,439;686,955;656,818;598,787;46,25;47,078;47,659;49,029;937,28;966,085;1036,522;1105,781;28,811;28,953;27,129;30,717;562,789;438,998;26,629;31,352;584,125;421,385;0,967;0,976;0,335;0,346;0,734;0,012;1;0,876;0,696;0,733;0,881;0,955;0,59
"96";"avaliaArvores/A_50_5_2_Teste";"BKAssimetrico";3;250;16;0,998;1,002;1,96;2564,408;0,955;1,041;0,941;1,055;0,043;0,057;0,956;0,944;0,932;0,902;0,19;0,174;0,161;0,144;1,04;1,054;1,074;1,1;0,291;0,313;0,324;0,35;0,492;0,488;0,463;0,524;562,789;438,998;0,455;0,535;584,125;421,385;0,6;0,625;3,601;3,734;0,004;0;1;0,916;0,265;0,776;0,941;0,924;0,147
